# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               phiphi           Tphi             
2089 2.2472672808e-11 1.9083775145e-16 6.4232904901e-17
2090 2.2411019346e-11 1.9044263145e-16 6.5300366396e-17
2091 2.2348575217e-11 1.9004834919e-16 6.6401273486e-17
2092 2.2285353386e-11 1.8965488795e-16 6.7530601151e-17
2093 2.2221366874e-11 1.8926223092e-16 6.8683304894e-17
2094 2.2156628755e-11 1.8887036122e-16 6.9854320713e-17
2095 2.2091152162e-11 1.8847926192e-16 7.1038565077e-17
2096 2.2024950280e-11 1.8808891596e-16 7.2230934907e-17
2097 2.1958036351e-11 1.8769930626e-16 7.3426307547e-17
2098 2.1890423674e-11 1.8731041562e-16 7.4619540747e-17
2099 2.1822125603e-11 1.8692222678e-16 7.5805472633e-17
2100 2.1753155545e-11 1.8653472242e-16 7.6978921689e-17
2101 2.1683526968e-11 1.8614788511e-16 7.8134686730e-17
2102 2.1613253390e-11 1.8576169737e-16 7.9267546881e-17
2103 2.1542348390e-11 1.8537614163e-16 8.0372261552e-17
2104 2.1470825601e-11 1.8499120024e-16 8.1443570416e-17
2105 2.1398698712e-11 1.8460685548e-16 8.2476193385e-17
2106 2.1325981468e-11 1.8422308955e-16 8.3464830586e-17
2107 2.1252687670e-11 1.8383988458e-16 8.4404162338e-17
2108 2.1178831177e-11 1.8345722260e-16 8.5288849131e-17
2109 2.1104425904e-11 1.8307508559e-16 8.6113531597e-17
2110 2.1029485820e-11 1.8269345544e-16 8.6872830492e-17
2111 2.0954024953e-11 1.8231231395e-16 8.7561346673e-17
2112 2.0878057387e-11 1.8193164287e-16 8.8173661067e-17
2113 2.0801597263e-11 1.8155142384e-16 8.8704334658e-17
2114 2.0724658778e-11 1.8117163845e-16 8.9147908456e-17
2115 2.0647256186e-11 1.8079226818e-16 8.9498903477e-17
2116 2.0569404549e-11 1.8041330139e-16 8.9753165022e-17
2117 2.0491121997e-11 1.8003475402e-16 8.9911905726e-17
2118 2.0412427487e-11 1.7965664904e-16 8.9977690432e-17
2119 2.0333340045e-11 1.7927900947e-16 8.9953094440e-17
2120 2.0253878775e-11 1.7890185841e-16 8.9840703519e-17
2121 2.0174062854e-11 1.7852521905e-16 8.9643113921e-17
2122 2.0093911534e-11 1.7814911464e-16 8.9362932391e-17
2123 2.0013444141e-11 1.7777356852e-16 8.9002776183e-17
2124 1.9932680075e-11 1.7739860413e-16 8.8565273070e-17
2125 1.9851638812e-11 1.7702424495e-16 8.8053061358e-17
2126 1.9770339903e-11 1.7665051456e-16 8.7468789898e-17
2127 1.9688802971e-11 1.7627743661e-16 8.6815118099e-17
2128 1.9607047718e-11 1.7590503485e-16 8.6094715940e-17
2129 1.9525093918e-11 1.7553333309e-16 8.5310263984e-17
2130 1.9442961420e-11 1.7516235521e-16 8.4464453389e-17
2131 1.9360670151e-11 1.7479212521e-16 8.3559985922e-17
2132 1.9278240111e-11 1.7442266711e-16 8.2599573971e-17
2133 1.9195691376e-11 1.7405400507e-16 8.1585940558e-17
2134 1.9113044096e-11 1.7368616330e-16 8.0521819350e-17
2135 1.9030318500e-11 1.7331916607e-16 7.9409954675e-17
2136 1.8947534890e-11 1.7295303778e-16 7.8253101530e-17
2137 1.8864713644e-11 1.7258780286e-16 7.7054025600e-17
2138 1.8781875216e-11 1.7222348585e-16 7.5815503264e-17
2139 1.8699040136e-11 1.7186011136e-16 7.4540321610e-17
2140 1.8616229011e-11 1.7149770410e-16 7.3231278451e-17
2141 1.8533462523e-11 1.7113628881e-16 7.1891182332e-17
2142 1.8450761429e-11 1.7077589037e-16 7.0522852548e-17
2143 1.8368146564e-11 1.7041653371e-16 6.9129119153e-17
2144 1.8285638840e-11 1.7005824383e-16 6.7712822973e-17
2145 1.8203259244e-11 1.6970104584e-16 6.6276815620e-17
2146 1.8121028839e-11 1.6934496491e-16 6.4823959504e-17
2147 1.8038968767e-11 1.6899002630e-16 6.3357127846e-17
2148 1.7957100243e-11 1.6863625533e-16 6.1879204691e-17
2149 1.7875444563e-11 1.6828367745e-16 6.0393084917e-17
2150 1.7794023098e-11 1.6793231813e-16 5.8901674254e-17
2151 1.7712857294e-11 1.6758220297e-16 5.7407889291e-17
2152 1.7631968677e-11 1.6723335762e-16 5.5914657492e-17
2153 1.7551378849e-11 1.6688580784e-16 5.4424917208e-17
2154 1.7471109490e-11 1.6653957944e-16 5.2941617687e-17
2155 1.7391182355e-11 1.6619469833e-16 5.1467719091e-17
2156 1.7311616850e-11 1.6585118280e-16 5.0005772104e-17
2157 1.7232422718e-11 1.6550902037e-16 4.8556653625e-17
2158 1.7153607302e-11 1.6516819080e-16 4.7120822519e-17
2159 1.7075177968e-11 1.6482867375e-16 4.5698739236e-17
2160 1.6997142106e-11 1.6449044878e-16 4.4290865817e-17
2161 1.6919507129e-11 1.6415349538e-16 4.2897665894e-17
2162 1.6842280473e-11 1.6381779293e-16 4.1519604691e-17
2163 1.6765469599e-11 1.6348332075e-16 4.0157149028e-17
2164 1.6689081991e-11 1.6315005803e-16 3.8810767321e-17
2165 1.6613125155e-11 1.6281798389e-16 3.7480929584e-17
2166 1.6537606625e-11 1.6248707737e-16 3.6168107432e-17
2167 1.6462533954e-11 1.6215731740e-16 3.4872774081e-17
2168 1.6387914720e-11 1.6182868284e-16 3.3595404351e-17
2169 1.6313756527e-11 1.6150115243e-16 3.2336474668e-17
2170 1.6240067001e-11 1.6117470485e-16 3.1096463065e-17
2171 1.6166853790e-11 1.6084931867e-16 2.9875849184e-17
2172 1.6094124570e-11 1.6052497237e-16 2.8675114277e-17
2173 1.6021887038e-11 1.6020164434e-16 2.7494741210e-17
2174 1.5950148915e-11 1.5987931289e-16 2.6335214463e-17
2175 1.5878917947e-11 1.5955795623e-16 2.5197020132e-17
2176 1.5808201902e-11 1.5923755246e-16 2.4080645932e-17
2177 1.5738008575e-11 1.5891807963e-16 2.2986581197e-17
2178 1.5668345783e-11 1.5859951566e-16 2.1915316882e-17
2179 1.5599221366e-11 1.5828183840e-16 2.0867345566e-17
2180 1.5530643190e-11 1.5796502559e-16 1.9843161455e-17
2181 1.5462619144e-11 1.5764905489e-16 1.8843260379e-17
2182 1.5395157142e-11 1.5733390387e-16 1.7868139799e-17
2183 1.5328265121e-11 1.5701955001e-16 1.6918298805e-17
2184 1.5261951042e-11 1.5670597068e-16 1.5994238120e-17
2185 1.5196222893e-11 1.5639314317e-16 1.5096460103e-17
2186 1.5131088682e-11 1.5608104468e-16 1.4225468745e-17
2187 1.5066556443e-11 1.5576965231e-16 1.3381769678e-17
2188 1.5002634236e-11 1.5545894307e-16 1.2565870174e-17
2189 1.4939330142e-11 1.5514889387e-16 1.1778279142e-17
2190 1.4876652270e-11 1.5483948154e-16 1.1019507140e-17
2191 1.4814608749e-11 1.5453068282e-16 1.0290066366e-17
2192 1.4753207736e-11 1.5422247433e-16 9.5904706668e-18
2193 1.4692457410e-11 1.5391483262e-16 8.9212355384e-18
2194 1.4632365976e-11 1.5360773414e-16 8.2828781260e-18
2195 1.4572941663e-11 1.5330115525e-16 7.6759172270e-18
2196 1.4514191542e-11 1.5299507677e-16 7.1006365047e-18
2197 1.4456117980e-11 1.5268949778e-16 6.5563723996e-18
2198 1.4398722161e-11 1.5238442192e-16 6.0422214744e-18
2199 1.4342005269e-11 1.5207985281e-16 5.5572767673e-18
2200 1.4285968487e-11 1.5177579410e-16 5.1006277874e-18
2201 1.4230612995e-11 1.5147224946e-16 4.6713605110e-18
2202 1.4175939974e-11 1.5116922254e-16 4.2685573777e-18
2203 1.4121950601e-11 1.5086671699e-16 3.8912972856e-18
2204 1.4068646055e-11 1.5056473650e-16 3.5386555880e-18
2205 1.4016027510e-11 1.5026328474e-16 3.2097040885e-18
2206 1.3964096141e-11 1.4996236539e-16 2.9035110378e-18
2207 1.3912853121e-11 1.4966198214e-16 2.6191411288e-18
2208 1.3862299622e-11 1.4936213868e-16 2.3556554929e-18
2209 1.3812436813e-11 1.4906283872e-16 2.1121116958e-18
2210 1.3763265864e-11 1.4876408596e-16 1.8875637337e-18
2211 1.3714787942e-11 1.4846588410e-16 1.6810620285e-18
2212 1.3667004213e-11 1.4816823688e-16 1.4916534245e-18
2213 1.3619915842e-11 1.4787114802e-16 1.3183811837e-18
2214 1.3573523992e-11 1.4757462123e-16 1.1602849821e-18
2215 1.3527829826e-11 1.4727866027e-16 1.0164009055e-18
2216 1.3482834502e-11 1.4698326888e-16 8.8576144509e-19
2217 1.3438539182e-11 1.4668845079e-16 7.6739549381e-19
2218 1.3394945022e-11 1.4639420977e-16 6.6032834201e-19
2219 1.3352053178e-11 1.4610054957e-16 5.6358167337e-19
2220 1.3309864806e-11 1.4580747396e-16 4.7617356087e-19
2221 1.3268381059e-11 1.4551498672e-16 3.9711846259e-19
2222 1.3227603089e-11 1.4522309162e-16 3.2542721773e-19
2223 1.3187532046e-11 1.4493179245e-16 2.6010704240e-19
2224 1.3148169080e-11 1.4464109299e-16 2.0016152562e-19
2225 1.3109515338e-11 1.4435099705e-16 1.4459062516e-19
2226 1.3071571967e-11 1.4406150842e-16 9.2390663439e-20
2227 1.3034340112e-11 1.4377263091e-16 4.2554323483e-20
2228 1.2997820915e-11 1.4348436834e-16 -5.9293552273e-21
2229 1.2962015519e-11 1.4319672453e-16 -5.4074980831e-20
2230 1.2926925064e-11 1.4290970331e-16 -1.0290081319e-19
2231 1.2892550690e-11 1.4262330850e-16 -1.5342876798e-19
2232 1.2858893533e-11 1.4233754395e-16 -2.0668442079e-19
2233 1.2825954730e-11 1.4205241349e-16 -2.6369701125e-19
2234 1.2793735416e-11 1.4176792099e-16 -3.2549944707e-19
2235 1.2762236724e-11 1.4148407030e-16 -3.9312830818e-19
2236 1.2731458423e-11 1.4120086320e-16 -4.6736373149e-19
2237 1.2701394820e-11 1.4091829319e-16 -5.4794719559e-19
2238 1.2672038832e-11 1.4063635164e-16 -6.3435862285e-19
2239 1.2643383346e-11 1.4035502990e-16 -7.2607603149e-19
2240 1.2615421217e-11 1.4007431926e-16 -8.2257553353e-19
2241 1.2588145270e-11 1.3979421098e-16 -9.2333133260e-19
2242 1.2561548297e-11 1.3951469631e-16 -1.0278157218e-18
2243 1.2535623062e-11 1.3923576641e-16 -1.1354990816e-18
2244 1.2510362295e-11 1.3895741244e-16 -1.2458498776e-18
2245 1.2485758699e-11 1.3867962550e-16 -1.3583346586e-18
2246 1.2461804941e-11 1.3840239667e-16 -1.4724180541e-18
2247 1.2438493662e-11 1.3812571697e-16 -1.5875627724e-18
2248 1.2415817468e-11 1.3784957740e-16 -1.7032295987e-18
2249 1.2393768935e-11 1.3757396891e-16 -1.8188773923e-18
2250 1.2372340609e-11 1.3729888242e-16 -1.9339630850e-18
2251 1.2351525003e-11 1.3702430879e-16 -2.0479416789e-18
2252 1.2331314600e-11 1.3675023887e-16 -2.1602662441e-18
2253 1.2311701852e-11 1.3647666345e-16 -2.2703879164e-18
2254 1.2292679178e-11 1.3620357328e-16 -2.3777558956e-18
2255 1.2274238966e-11 1.3593095910e-16 -2.4818174430e-18
2256 1.2256373575e-11 1.3565881156e-16 -2.5820178796e-18
2257 1.2239075330e-11 1.3538712133e-16 -2.6778005835e-18
2258 1.2222336525e-11 1.3511587898e-16 -2.7686069880e-18
2259 1.2206149423e-11 1.3484507509e-16 -2.8538765795e-18
2260 1.2190506254e-11 1.3457470018e-16 -2.9330468955e-18
2261 1.2175399220e-11 1.3430474472e-16 -3.0055535220e-18
2262 1.2160820487e-11 1.3403519917e-16 -3.0708300917e-18
2263 1.2146762193e-11 1.3376605391e-16 -3.1283082819e-18
2264 1.2133216441e-11 1.3349729932e-16 -3.1774178121e-18
2265 1.2120175305e-11 1.3322892572e-16 -3.2175864421e-18
2266 1.2107630825e-11 1.3296092339e-16 -3.2482399696e-18
2267 1.2095575012e-11 1.3269328257e-16 -3.2688022284e-18
2268 1.2083999843e-11 1.3242599347e-16 -3.2786950859e-18
2269 1.2072897263e-11 1.3215904625e-16 -3.2773384414e-18
2270 1.2062259186e-11 1.3189243104e-16 -3.2641502233e-18
2271 1.2052077493e-11 1.3162613792e-16 -3.2385463876e-18
2272 1.2042344035e-11 1.3136015692e-16 -3.1999409154e-18
2273 1.2033050630e-11 1.3109447807e-16 -3.1477458110e-18
2274 1.2024189063e-11 1.3082909131e-16 -3.0813710994e-18
2275 1.2015751087e-11 1.3056398658e-16 -3.0002248246e-18
2276 1.2007727677e-11 1.3029915990e-16 -2.9036931609e-18
2277 1.2000106780e-11 1.3003463193e-16 -2.7910806136e-18
2278 1.1992875550e-11 1.2977042954e-16 -2.6616694293e-18
2279 1.1986021093e-11 1.2950657969e-16 -2.5147394452e-18
2280 1.1979530466e-11 1.2924310945e-16 -2.3495680856e-18
2281 1.1973390678e-11 1.2898004595e-16 -2.1654303601e-18
2282 1.1967588691e-11 1.2871741644e-16 -1.9615988606e-18
2283 1.1962111418e-11 1.2845524824e-16 -1.7373437585e-18
2284 1.1956945722e-11 1.2819356876e-16 -1.4919328027e-18
2285 1.1952078421e-11 1.2793240551e-16 -1.2246313165e-18
2286 1.1947496282e-11 1.2767178609e-16 -9.3470219510e-19
2287 1.1943186026e-11 1.2741173818e-16 -6.2140590304e-19
2288 1.1939134322e-11 1.2715228955e-16 -2.8400047168e-19
2289 1.1935327792e-11 1.2689346808e-16 7.8258503545e-20
2290 1.1931753012e-11 1.2663530173e-16 4.6611786565e-19
2291 1.1928396506e-11 1.2637781854e-16 8.8032689871e-19
2292 1.1925244749e-11 1.2612104665e-16 1.3216373305e-18
2293 1.1922284171e-11 1.2586501429e-16 1.7908033351e-18
2294 1.1919501149e-11 1.2560974978e-16 2.2885815353e-18
2295 1.1916882013e-11 1.2535528154e-16 2.8157310057e-18
2296 1.1914413045e-11 1.2510163807e-16 3.3730132746e-18
2297 1.1912080476e-11 1.2484884796e-16 3.9611923273e-18
2298 1.1909870488e-11 1.2459693990e-16 4.5810346083e-18
2299 1.1907769216e-11 1.2434594267e-16 5.2333090239e-18
2300 1.1905762745e-11 1.2409588514e-16 5.9187869450e-18
2301 1.1903837109e-11 1.2384679626e-16 6.6382422096e-18
2302 1.1901978296e-11 1.2359870510e-16 7.3924511253e-18
2303 1.1900172240e-11 1.2335164080e-16 8.1821924722e-18
2304 1.1898404831e-11 1.2310563258e-16 9.0082475051e-18
2305 1.1896661906e-11 1.2286070979e-16 9.8713999565e-18
2306 1.1894929253e-11 1.2261690184e-16 1.0772436039e-17
2307 1.1893192612e-11 1.2237423825e-16 1.1712144448e-17
2308 1.1891437672e-11 1.2213274862e-16 1.2691316363e-17
2309 1.1889650072e-11 1.2189246264e-16 1.3710745454e-17
2310 1.1887815404e-11 1.2165341012e-16 1.4771227879e-17
2311 1.1885919206e-11 1.2141562093e-16 1.5873562291e-17
2312 1.1883946970e-11 1.2117912505e-16 1.7018549838e-17
2313 1.1881884137e-11 1.2094395255e-16 1.8206994165e-17
2314 1.1879716096e-11 1.2071013359e-16 1.9439701420e-17
2315 1.1877428189e-11 1.2047769843e-16 2.0717480254e-17
2316 1.1875007631e-11 1.2024666547e-16 2.2040340548e-17
2317 1.1872449295e-11 1.2001700542e-16 2.3405084057e-17
2318 1.1869749964e-11 1.1978867691e-16 2.4807698538e-17
2319 1.1866906413e-11 1.1956163840e-16 2.6244157632e-17
2320 1.1863915405e-11 1.1933584823e-16 2.7710420848e-17
2321 1.1860773693e-11 1.1911126456e-16 2.9202433545e-17
2322 1.1857478019e-11 1.1888784540e-16 3.0716126918e-17
2323 1.1854025117e-11 1.1866554860e-16 3.2247417984e-17
2324 1.1850411708e-11 1.1844433188e-16 3.3792209563e-17
2325 1.1846634504e-11 1.1822415277e-16 3.5346390270e-17
2326 1.1842690207e-11 1.1800496866e-16 3.6905834489e-17
2327 1.1838575508e-11 1.1778673680e-16 3.8466402369e-17
2328 1.1834287088e-11 1.1756941425e-16 4.0023939800e-17
2329 1.1829821618e-11 1.1735295795e-16 4.1574278401e-17
2330 1.1825175758e-11 1.1713732467e-16 4.3113235508e-17
2331 1.1820346157e-11 1.1692247100e-16 4.4636614150e-17
2332 1.1815329456e-11 1.1670835341e-16 4.6140203044e-17
2333 1.1810122282e-11 1.1649492819e-16 4.7619776573e-17
2334 1.1804721255e-11 1.1628215149e-16 4.9071094770e-17
2335 1.1799122984e-11 1.1606997929e-16 5.0489903309e-17
2336 1.1793324065e-11 1.1585836742e-16 5.1871933483e-17
2337 1.1787321086e-11 1.1564727154e-16 5.3212902193e-17
2338 1.1781110624e-11 1.1543664717e-16 5.4508511930e-17
2339 1.1774689246e-11 1.1522644966e-16 5.5754450762e-17
2340 1.1768053507e-11 1.1501663421e-16 5.6946392316e-17
2341 1.1761199953e-11 1.1480715586e-16 5.8079995766e-17
2342 1.1754125119e-11 1.1459796948e-16 5.9150905815e-17
2343 1.1746825530e-11 1.1438902981e-16 6.0154752679e-17
2344 1.1739297699e-11 1.1418029139e-16 6.1087152077e-17
2345 1.1731538130e-11 1.1397170864e-16 6.1943705209e-17
2346 1.1723543316e-11 1.1376323580e-16 6.2719998743e-17
2347 1.1715309739e-11 1.1355482697e-16 6.3411604803e-17
2348 1.1706833871e-11 1.1334643606e-16 6.4014080950e-17
2349 1.1698112174e-11 1.1313801684e-16 6.4522970166e-17
2350 1.1689141098e-11 1.1292952293e-16 6.4933800843e-17
2351 1.1679917083e-11 1.1272090776e-16 6.5242086763e-17
2352 1.1670436558e-11 1.1251212464e-16 6.5443327085e-17
2353 1.1660695943e-11 1.1230312669e-16 6.5533006331e-17
2354 1.1650691646e-11 1.1209386688e-16 6.5506594367e-17
2355 1.1640420064e-11 1.1188429801e-16 6.5359546391e-17
2356 1.1629878010e-11 1.1167438503e-16 6.5088932860e-17
2357 1.1619063992e-11 1.1146414204e-16 6.4698340375e-17
2358 1.1607976939e-11 1.1125359548e-16 6.4193001220e-17
2359 1.1596615781e-11 1.1104277190e-16 6.3578166208e-17
2360 1.1584979442e-11 1.1083169793e-16 6.2859104696e-17
2361 1.1573066848e-11 1.1062040031e-16 6.2041104609e-17
2362 1.1560876920e-11 1.1040890583e-16 6.1129472457e-17
2363 1.1548408580e-11 1.1019724142e-16 6.0129533358e-17
2364 1.1535660745e-11 1.0998543406e-16 5.9046631054e-17
2365 1.1522632331e-11 1.0977351085e-16 5.7886127935e-17
2366 1.1509322253e-11 1.0956149895e-16 5.6653405053e-17
2367 1.1495729424e-11 1.0934942564e-16 5.5353862151e-17
2368 1.1481852752e-11 1.0913731827e-16 5.3992917675e-17
2369 1.1467691148e-11 1.0892520430e-16 5.2576008795e-17
2370 1.1453243516e-11 1.0871311126e-16 5.1108591429e-17
2371 1.1438508762e-11 1.0850106679e-16 4.9596140261e-17
2372 1.1423485787e-11 1.0828909860e-16 4.8044148757e-17
2373 1.1408173492e-11 1.0807723452e-16 4.6458129191e-17
2374 1.1392570774e-11 1.0786550244e-16 4.4843612661e-17
2375 1.1376676531e-11 1.0765393037e-16 4.3206149110e-17
2376 1.1360489656e-11 1.0744254638e-16 4.1551307348e-17
2377 1.1344009041e-11 1.0723137867e-16 3.9884675065e-17
2378 1.1327233578e-11 1.0702045550e-16 3.8211858862e-17
2379 1.1310162152e-11 1.0680980523e-16 3.6538484259e-17
2380 1.1292793652e-11 1.0659945633e-16 3.4870195724e-17
2381 1.1275126961e-11 1.0638943733e-16 3.3212656689e-17
2382 1.1257160960e-11 1.0617977688e-16 3.1571549570e-17
2383 1.1238894531e-11 1.0597050370e-16 2.9952575786e-17
2384 1.1220326550e-11 1.0576164663e-16 2.8361455782e-17
2385 1.1201455895e-11 1.0555323458e-16 2.6803929046e-17
2386 1.1182281438e-11 1.0534529655e-16 2.5285754131e-17
2387 1.1162802052e-11 1.0513786164e-16 2.3812708674e-17
2388 1.1143016607e-11 1.0493095906e-16 2.2390589414e-17
2389 1.1122923970e-11 1.0472461809e-16 2.1025212215e-17
2390 1.1102523007e-11 1.0451886810e-16 1.9722412086e-17
2391 1.1081812583e-11 1.0431373857e-16 1.8488043197e-17
2392 1.1060791558e-11 1.0410925906e-16 1.7327978902e-17
2393 1.1039458793e-11 1.0390545924e-16 1.6248111760e-17
2394 1.1017813144e-11 1.0370236885e-16 1.5254353552e-17
2395 1.0995853468e-11 1.0350001774e-16 1.4352635303e-17
2396 1.0973579557e-11 1.0329842926e-16 1.3547420583e-17
2397 1.0950994957e-11 1.0309760045e-16 1.2837235454e-17
2398 1.0928104170e-11 1.0289752172e-16 1.2219111248e-17
2399 1.0904911714e-11 1.0269818347e-16 1.1690068795e-17
2400 1.0881422124e-11 1.0249957602e-16 1.1247118404e-17
2401 1.0857639950e-11 1.0230168969e-16 1.0887259862e-17
2402 1.0833569761e-11 1.0210451475e-16 1.0607482416e-17
2403 1.0809216142e-11 1.0190804141e-16 1.0404764763e-17
2404 1.0784583696e-11 1.0171225988e-16 1.0276075040e-17
2405 1.0759677040e-11 1.0151716030e-16 1.0218370812e-17
2406 1.0734500810e-11 1.0132273278e-16 1.0228599064e-17
2407 1.0709059660e-11 1.0112896739e-16 1.0303696183e-17
2408 1.0683358258e-11 1.0093585417e-16 1.0440587953e-17
2409 1.0657401291e-11 1.0074338311e-16 1.0636189543e-17
2410 1.0631193462e-11 1.0055154417e-16 1.0887405493e-17
2411 1.0604739493e-11 1.0036032727e-16 1.1191129704e-17
2412 1.0578044120e-11 1.0016972228e-16 1.1544245428e-17
2413 1.0551112097e-11 9.9979719036e-17 1.1943625257e-17
2414 1.0523948197e-11 9.9790307347e-17 1.2386131109e-17
2415 1.0496557207e-11 9.9601476968e-17 1.2868614222e-17
2416 1.0468943934e-11 9.9413217621e-17 1.3387915137e-17
2417 1.0441113200e-11 9.9225518987e-17 1.3940863689e-17
2418 1.0413069844e-11 9.9038370710e-17 1.4524278999e-17
2419 1.0384818724e-11 9.8851762392e-17 1.5134969459e-17
2420 1.0356364715e-11 9.8665683597e-17 1.5769732722e-17
2421 1.0327712706e-11 9.8480123849e-17 1.6425355690e-17
2422 1.0298867607e-11 9.8295072633e-17 1.7098614505e-17
2423 1.0269834342e-11 9.8110519395e-17 1.7786274537e-17
2424 1.0240617856e-11 9.7926453539e-17 1.8485090370e-17
2425 1.0211223108e-11 9.7742864433e-17 1.9191805796e-17
2426 1.0181655075e-11 9.7559741402e-17 1.9903153800e-17
2427 1.0151918752e-11 9.7377073733e-17 2.0615856550e-17
2428 1.0122019151e-11 9.7194850674e-17 2.1326625385e-17
2429 1.0091961301e-11 9.7013061431e-17 2.2032160807e-17
2430 1.0061750249e-11 9.6831695172e-17 2.2729152464e-17
2431 1.0031391058e-11 9.6650741025e-17 2.3414279146e-17
2432 1.0000888809e-11 9.6470188076e-17 2.4084208768e-17
2433 9.9702486020e-12 9.6290025375e-17 2.4735598361e-17
2434 9.9394755521e-12 9.6110241928e-17 2.5365094061e-17
2435 9.9085747929e-12 9.5930826703e-17 2.5969331100e-17
2436 9.8775519096e-12 9.5751769816e-17 2.6545706402e-17
2437 9.8464142453e-12 9.5573066105e-17 2.7094701500e-17
2438 9.8151696028e-12 9.5394711578e-17 2.7617573558e-17
2439 9.7838258108e-12 9.5216702226e-17 2.8115584038e-17
2440 9.7523907245e-12 9.5039034022e-17 2.8589998701e-17
2441 9.7208722246e-12 9.4861702924e-17 2.9042087613e-17
2442 9.6892782186e-12 9.4684704873e-17 2.9473125144e-17
2443 9.6576166396e-12 9.4508035791e-17 2.9884389982e-17
2444 9.6258954472e-12 9.4331691587e-17 3.0277165128e-17
2445 9.5941226272e-12 9.4155668150e-17 3.0652737908e-17
2446 9.5623061916e-12 9.3979961352e-17 3.1012399971e-17
2447 9.5304541786e-12 9.3804567051e-17 3.1357447299e-17
2448 9.4985746529e-12 9.3629481086e-17 3.1689180207e-17
2449 9.4666757054e-12 9.3454699278e-17 3.2008903351e-17
2450 9.4347654533e-12 9.3280217433e-17 3.2317925731e-17
2451 9.4028520402e-12 9.3106031340e-17 3.2617560695e-17
2452 9.3709436362e-12 9.2932136769e-17 3.2909125943e-17
2453 9.3390484379e-12 9.2758529476e-17 3.3193943533e-17
2454 9.3071746681e-12 9.2585205197e-17 3.3473339886e-17
2455 9.2753305763e-12 9.2412159653e-17 3.3748645786e-17
2456 9.2435244385e-12 9.2239388547e-17 3.4021196392e-17
2457 9.2117645571e-12 9.2066887564e-17 3.4292331235e-17
2458 9.1800592613e-12 9.1894652375e-17 3.4563394227e-17
2459 9.1484169066e-12 9.1722678631e-17 3.4835733663e-17
2460 9.1168458754e-12 9.1550961967e-17 3.5110702228e-17
2461 9.0853545766e-12 9.1379497999e-17 3.5389656998e-17
2462 9.0539514459e-12 9.1208282329e-17 3.5673959450e-17
2463 9.0226449455e-12 9.1037310540e-17 3.5964975459e-17
2464 8.9914435645e-12 9.0866578197e-17 3.6264075309e-17
2465 8.9603558187e-12 9.0696080849e-17 3.6572633693e-17
2466 8.9293902507e-12 9.0525814029e-17 3.6892029721e-17
2467 8.8985554299e-12 9.0355773249e-17 3.7223646921e-17
2468 8.8678599525e-12 9.0185954006e-17 3.7568873248e-17
2469 8.8373124416e-12 9.0016351781e-17 3.7929101083e-17
2470 8.8069215473e-12 8.9846962036e-17 3.8305727241e-17
2471 8.7766959464e-12 8.9677780215e-17 3.8700152975e-17
2472 8.7466443428e-12 8.9508801745e-17 3.9113783979e-17
2473 8.7167754673e-12 8.9340022038e-17 3.9548030397e-17
2474 8.6870980778e-12 8.9171436485e-17 4.0004306818e-17
2475 8.6576209591e-12 8.9003040461e-17 4.0484032293e-17
2476 8.6283514858e-12 8.8834831216e-17 4.0988160329e-17
2477 8.5992913009e-12 8.8666813550e-17 4.1515765868e-17
2478 8.5704406118e-12 8.8498994172e-17 4.2065449965e-17
2479 8.5417996249e-12 8.8331379810e-17 4.2635809025e-17
2480 8.5133685461e-12 8.8163977210e-17 4.3225434796e-17
2481 8.4851475802e-12 8.7996793138e-17 4.3832914366e-17
2482 8.4571369315e-12 8.7829834379e-17 4.4456830159e-17
2483 8.4293368035e-12 8.7663107739e-17 4.5095759926e-17
2484 8.4017473987e-12 8.7496620039e-17 4.5748276747e-17
2485 8.3743689190e-12 8.7330378124e-17 4.6412949019e-17
2486 8.3472015656e-12 8.7164388856e-17 4.7088340458e-17
2487 8.3202455386e-12 8.6998659116e-17 4.7773010089e-17
2488 8.2935010378e-12 8.6833195806e-17 4.8465512245e-17
2489 8.2669682617e-12 8.6668005846e-17 4.9164396559e-17
2490 8.2406474084e-12 8.6503096174e-17 4.9868207961e-17
2491 8.2145386750e-12 8.6338473752e-17 5.0575486675e-17
2492 8.1886422578e-12 8.6174145557e-17 5.1284768211e-17
2493 8.1629583526e-12 8.6010118587e-17 5.1994583362e-17
2494 8.1374871541e-12 8.5846399860e-17 5.2703458199e-17
2495 8.1122288563e-12 8.5682996412e-17 5.3409914065e-17
2496 8.0871836524e-12 8.5519915301e-17 5.4112467574e-17
2497 8.0623517349e-12 8.5357163602e-17 5.4809630601e-17
2498 8.0377332953e-12 8.5194748410e-17 5.5499910283e-17
2499 8.0133285245e-12 8.5032676841e-17 5.6181809009e-17
2500 7.9891376126e-12 8.4870956030e-17 5.6853824419e-17
2501 7.9651607488e-12 8.4709593130e-17 5.7514449395e-17
2502 7.9413981215e-12 8.4548595316e-17 5.8162172063e-17
2503 7.9178499183e-12 8.4387969780e-17 5.8795475782e-17
2504 7.8945163261e-12 8.4227723736e-17 5.9412839142e-17
2505 7.8713975309e-12 8.4067864418e-17 6.0012735959e-17
